47047,0
43366,0
69507,0
46719,0
52611,0
54819,1
63252,0
39637,0
30505,0
59310,0
26934,1
66131,1
46334,0
64946,0
37175,0
45165,0
1764,0
47477,0
30006,0
44895,0
16229,0
71255,0
14174,0
63113,1
16622,0
37568,0
5632,0
68288,0
71077,0
32603,0
7172,0
70213,0
45081,0
6270,0
58315,1
14104,0
26532,0
24489,0
51698,0
3477,0
36147,0
38741,0
11947,0
71426,0
8581,0
73658,0
58834,0
65124,0
71577,0
13044,0
40763,0
17294,0
3174,0
29836,0
39650,1
63583,0
72309,0
72887,1
13147,0
48695,0
20701,0
28783,0
22141,0
53368,0
71081,0
24726,0
69775,0
49387,0
15856,0
47944,0
57721,1
9958,0
77573,0
68181,0
19580,0
17308,0
33077,0
63211,1
52004,0
58647,0
21031,1
29692,0
50751,0
4320,0
27245,0
11595,0
65368,0
66311,0
5253,0
23321,1
48398,1
55698,0
22010,0
32373,0
23879,0
36942,0
10716,0
55324,0
16687,1
63943,0
71180,0
26174,0
13796,0
12729,1
48731,0
49010,0
21596,0
656,0
16956,0
43622,0
66025,1
36040,0
10985,0
62632,0
49028,1
42409,0
67680,0
20734,0
30974,0
1600,0
11666,0
56802,0
31024,0
74734,0
39636,0
37629,0
56422,0
39400,0
61570,0
30824,0
8687,0
14390,0
3591,0
19110,0
7168,1
19320,0
63788,0
54853,0
48964,0
59219,0
59016,0
60390,1
7719,0
8933,0
67631,0
52240,0
29388,0
5786,0
3700,0
53377,0
55741,0
74859,0
40264,0
49338,0
3411,0
74412,0
51977,0
14778,0
17998,0
69398,0
19411,1
29124,0
56725,0
72125,0
44260,0
69539,0
72673,0
896,0
27087,0
39269,0
49617,0
57214,0
25152,0
322,0
52582,0
16255,0
46799,0
42183,0
72720,0
22047,0
1145,0
34903,0
62593,0
68155,0
4406,0
52659,0
37580,0
24366,0
25985,0
7800,0
8610,0
28813,0
12883,0
67730,0
65764,0
37636,0
71048,0
31891,0
75045,0
27990,0
59852,0
74308,0
76664,0
20897,0
49082,0
23851,0
48100,0
33196,0
33974,0
51924,0
69434,0
30044,0
33239,0
1316,0
71641,0
56683,0
9305,0
35401,0
15062,0
36575,0
36438,0
48819,0
74648,0
16150,0
59901,0
16011,0
47279,0
46016,0
2453,0
47838,0
37867,0
35875,0
64331,0
64055,0
69030,0
6344,0
31859,0
47975,0
60708,0
13574,0
12655,0
18990,0
68215,1
25871,0
7043,0
42652,0
27514,0
27691,0
17144,0
536,0
50270,0
20621,0
51567,0
52634,0
8565,0
35067,0
30946,0
25754,0
72595,0
6506,0
54238,0
27934,0
54290,0
34257,1
64010,0
10149,0
34855,0
74060,0
19237,0
71364,0
19398,0
6087,0
28205,0
61241,0
36720,0
22269,0
31238,0
65534,0
65676,0
39121,0
59282,0
61572,0
44799,0
40508,0
39080,0
35351,0
31523,0
72917,0
15069,0
57458,0
29543,1
44152,1
4258,0
68683,0
27277,0
20322,0
68550,0
72905,0
60415,0
6381,0
47652,0
15928,1
41359,0
68428,0
43637,0
9794,0
35291,0
41839,0
16235,0
6607,0
24042,0
71448,0
57494,0
51584,0
60231,0
58347,0
14611,0
30807,0
17317,0
52128,0
33943,0
6380,0
6723,0
25219,0
45649,0
64879,0
48583,0
62876,1
8215,0
40047,0
32334,0
35140,0
5351,0
61529,0
44275,0
62360,1
76391,0
24989,0
15196,0
21573,0
47753,0
21651,0
29677,0
68569,0
15842,0
41134,0
72259,1
10959,0
60923,0
53985,0
65398,0
23266,0
39406,0
74806,0
44271,0
11703,0
6373,0
46400,0
73454,0
35206,0
15898,0
77762,0
32572,0
31526,0
43854,0
12782,0
30146,0
66059,1
60840,0
732,0
29625,0
67385,0
5126,0
62374,0
74425,0
53031,0
61601,0
35005,0
57465,0
30569,0
20093,0
3853,0
4307,0
61702,0
69491,0
18430,0
12615,0
10628,0
61900,0
38813,0
9198,1
74785,0
37855,0
58336,0
56061,0
71458,0
10106,0
66033,0
26124,0
16515,0
6902,0
57335,0
15983,0
59371,0
48366,0
1808,0
17879,0
25001,0
6311,0
15250,0
67595,0
32054,0
10600,1
6182,0
68262,0
67221,1
69747,0
25563,0
31994,0
10931,0
34880,0
41403,1
4464,0
1559,0
34656,0
40708,0
65638,0
44335,0
61664,0
2396,0
32922,0
12454,0
66391,0
71876,0
54673,0
26063,0
42034,0
75521,0
43730,0
75490,0
42965,0
69020,0
8774,0
66332,0
38829,0
2984,0
36016,1
77319,0
38966,0
76746,0
72322,0
68614,0
3308,0
70666,0
67734,0
33522,0
10817,0
58029,0
69047,0
7924,0
15359,0
8147,0
61851,0
19515,0
19559,0
32515,0
35679,0
16440,0
53449,0
63381,0
22695,0
22102,1
58144,1
60207,0
18720,0
73575,0
27400,0
75496,0
72237,0
70222,0
41674,0
35036,0
21200,0
5471,0
73620,0
26266,0
19800,0
36028,0
26038,0
68860,0
6614,0
1257,0
61639,0
30632,0
4644,0
65117,0
75414,0
20705,0
10032,0
74357,0
63695,0
77472,0
25934,0
34934,0
54028,0
51683,0
61942,1
58635,0
54472,0
39520,0
60344,0
11040,0
57552,0
9809,0
76397,0
19153,1
73373,0
51966,0
60830,0
7291,0
69919,0
33591,0
11523,0
58513,0
32207,1
561,0
30454,1
38217,0
73678,1
67209,0
21880,0
62866,0
6818,0
53990,0
57118,0
60914,0
18689,0
34485,0
13298,1
19006,0
44591,1
38827,0
60874,0
13362,0
67731,0
70439,0
46786,0
16766,0
59295,0
29300,0
57653,0
66603,0
3334,0
75849,0
51746,0
3665,0
30075,0
18725,0
4032,0
57278,0
29328,0
8601,0
10671,0
5870,0
25374,0
22491,0
12833,0
50652,0
5242,0
56519,0
72093,0
26770,0
44280,0
22413,0
5140,0
52656,0
20222,0
70449,0
52322,0
6149,0
33396,0
53267,0
40341,0
16885,0
62090,0
17054,0
74504,0
13699,0
37406,0
48810,0
10281,0
27070,1
17447,0
27438,0
63935,0
54661,0
11052,0
25499,0
27895,0
54056,0
15000,0
26422,0
8562,0
20371,0
32057,0
18265,0
1839,0
33730,0
39255,0
22236,1
31299,0
49008,0
8721,1
67662,0
12670,0
40158,0
57745,0
68467,0
2846,0
77746,0
22608,0
70521,0
30686,0
20699,0
77473,0
18266,0
56376,0
29154,0
18281,0
53347,0
36416,1
40048,1
45863,0
61596,0
33392,0
22485,0
29473,0
11549,0
36897,0
45406,0
42206,0
35131,0
12441,0
24170,1
50645,0
32629,0
54055,0
56603,0
28399,0
9118,0
36729,0
37934,0
43153,0
10674,0
42877,1
72196,0
49934,0
8089,0
27723,0
16427,0
8979,0
15706,0
29411,0
47153,0
59456,0
19849,0
20240,0
24180,1
61494,0
20284,0
37866,0
18760,0
73652,0
60683,0
22716,0
54678,0
66480,0
21751,0
58564,0
4778,0
68171,0
70649,0
53316,0
18200,0
64063,0
3966,0
68644,0
18523,0
77170,0
39063,0
40535,1
21592,0
2552,0
42714,0
50211,0
12862,0
10532,0
31620,0
62407,0
23832,0
67741,0
56334,1
15936,0
79,1
4234,0
74583,0
22932,0
3666,0
16276,0
75762,0
40372,0
58584,0
53929,0
3545,1
28595,0
15660,0
5061,0
12121,0
47282,0
15749,0
30548,0
24144,0
29961,0
20765,0
13253,0
40403,0
34361,0
51223,0
64192,0
68939,0
74350,0
71723,0
77658,0
62750,0
3473,0
34981,0
934,1
7824,0
12265,1
61828,0
62001,0
46325,0
15320,0
16904,0
61150,0
51022,1
20394,0
63212,0
53949,0
1961,0
73001,0
14870,0
50077,0
57908,0
37189,0
38488,0
63001,0
33928,0
29079,0
45985,0
49763,0
9434,0
28023,0
6409,0
8934,0
72857,0
15038,0
76782,1
57717,0
65157,0
5986,0
48883,0
31893,0
50603,0
25622,1
14862,0
25137,0
15147,0
35115,0
30638,0
44569,0
71520,0
29780,0
36996,0
43566,0
44589,0
12513,0
36180,0
50309,0
45921,0
16442,0
10205,1
35521,0
21282,0
67588,1
6662,0
13912,0
69669,0
77206,0
61605,0
37589,0
25364,0
6807,0
62429,0
59481,0
9565,0
41663,0
4082,0
46402,0
34292,0
11247,0
57847,0
66129,0
14568,0
8059,0
36415,1
36355,0
13710,0
53775,0
73869,0
73695,0
76834,0
27964,0
24741,1
27019,0
62108,0
74229,0
63811,0
34943,0
59356,0
60244,0
23743,1
54558,0
28978,0
36282,0
62587,0
54912,0
59329,0
72792,0
20972,0
11903,0
14372,0
711,0
67495,0
64008,0
5547,0
5572,0
8490,0
38624,0
26427,0
71745,0
22536,0
62881,0
40817,0
67453,0
74866,0
35640,0
17808,0
50489,0
9098,0
73190,1
19158,0
72626,0
31830,0
25954,0
16033,0
46333,0
39376,0
59958,0
28040,0
5748,0
49812,1
41836,0
64403,0
58566,1
13161,1
28458,0
76019,1
29363,0
38714,1
26931,1
61933,0
8204,0
25923,0
74939,0
10182,0
35937,0
51708,0
45239,0
48107,0
65835,0
63686,0
38322,0
67992,0
61886,0
16625,0
24693,0
64609,0
36645,0
58098,0
35352,0
30324,0
50024,0
50422,0
57305,0
63685,0
13568,0
42398,0
67783,0
65248,0
61229,0
71224,0
56095,0
20231,0
51538,0
2925,0
64162,0
32595,0
33972,1
70820,0
58826,0
56969,0
64737,0
35111,0
52107,0
41447,0
17233,0
13926,0
25484,0
55966,0
2784,0
21809,0
2406,0
43814,0
14866,0
63420,0
14114,0
14294,0
74957,0
24057,0
52711,0
61413,0
69746,0
25836,0
57778,0
35006,0
2884,0
2907,0
34313,0
40949,0
60807,0
31321,0
43004,0
58403,0
5637,0
44558,0
75329,0
49336,0
14739,0
74323,0
35844,0
34602,0
40373,0
50989,0
364,0
61331,0
21333,0
24555,0
15787,0
49588,0
94,0
22993,0
22366,0
40594,0
36667,0
31909,0
19620,1
73051,0
37148,0
28313,0
68610,0
36074,0
29186,0
73301,0
8170,1
9462,0
45781,0
18900,0
48254,0
46900,0
73736,0
60978,0
9716,0
66063,0
38634,0
72948,0
62719,1
56590,0
29830,0
8831,0
6630,0
7921,0
47715,0
35176,1
17991,0
58676,1
21802,1
72608,0
64504,0
69556,0
61948,0
59560,0
48049,0
35192,0
23236,0
6056,0
16306,0
50999,0
46607,0
12269,0
59173,0
32124,0
7660,0
27664,0
62408,0
43815,0
28598,0
76243,0
50510,1
56679,0
60985,0
29849,1
23988,0
50669,0
36423,0
39811,0
64664,0
35881,0
38043,0
8422,0
11082,0
44255,0
38863,0
26318,1
74395,0
1515,0
18945,0
27313,0
45837,0
57871,0
58026,1
54784,0
46315,0
44543,0
49797,0
69639,0
41193,0
33384,0
63073,0
58328,0
15234,0
11405,0
44568,0
48117,0
69653,0
46092,0
45784,0
64321,0
57097,0
28749,0
47471,0
3309,0
69703,0
38596,0
58453,0
65054,0
54447,0
61897,0
66985,0
21927,0
29281,0
1235,0
44227,0
13388,0
15145,0
16725,0
24878,0
42557,0
72002,0
50133,0
54823,0
71473,0
50176,1
57947,0
16768,0
49970,1
33160,0
35239,0
54090,0
57840,0
13580,1
34669,0
50299,0
42799,0
5784,0
21708,0
71258,0
66536,0
14371,0
55796,0
39435,0
53865,0
3956,0
61078,0
40569,0
61842,0
25289,0
76103,0
52409,1
65750,0
26498,0
11128,0
57630,0
25331,0
76833,0
16645,0
2575,0
42745,0
29017,0
52495,0
31914,0
65175,0
70819,0
57948,0
30561,0
65148,0
9476,0
8966,0
25500,0
73086,0
54144,0
31170,0
14186,0
68400,0
45110,0
33598,0
60571,0
13180,0
29748,0
2629,0
68655,0
68599,0
34085,0
2935,0
2262,0
18518,0
52130,0
37289,0
44054,0
3359,0
72426,0
31082,0
27925,0
7658,0
37286,0
661,0
46025,0
62100,0
72385,0
29862,0
42348,0
55541,0
70582,0
55094,0
16292,0
15071,1
48126,0
25569,0
10730,0
30084,0
370,0
7968,0
76931,0
40143,0
58440,1
60605,1
51748,0
51765,0
71203,0
49697,0
74451,0
27732,0
38213,0
37067,0
10701,1
33313,0
34775,0
75559,0
21674,0
26763,0
47101,0
67289,0
46096,0
10474,0
65976,0
22945,0
40467,0
39270,0
20246,0
19525,0
52333,0
59807,0
22373,0
47686,1
19131,0
42919,0
52007,0
52408,0
17972,0
28744,1
24291,0
22879,0
36452,0
59713,0
48679,0
69592,0
38408,1
45470,0
46650,0
62757,0
6944,0
47355,0
51413,0
35104,0
53975,0
793,1
52588,0
51166,0
4687,0
13383,0
37183,1
58462,0
44486,0
36794,0
23172,0
26183,0
54149,1
67523,0
70402,0
75952,0
36290,1
20144,0
36169,1
66741,0
69313,0
5214,0
28521,0
6935,0
66078,0
58543,0
66468,0
54221,0
31049,0
730,1
17031,0
21882,0
12821,0
24113,1
28742,0
61152,0
72169,0
5461,0
60626,0
57473,0
35377,0
49170,0
73102,0
2189,1
64695,0
9840,0
24514,0
64696,0
2018,0
39914,0
28881,0
36578,0
36957,0
74723,0
28644,0
19803,0
73311,0
44990,0
6390,0
64877,0
68391,1
34544,0
57009,0
32010,0
49727,0
70257,0
21364,0
4233,0
23412,0
73032,0
73052,0
62089,0
3463,0
66401,0
21171,0
50845,0
5913,0
61062,0
2821,0
39683,0
61606,0
21297,0
6404,0
76888,0
65548,0
13278,0
71408,0
46964,0
5717,0
56575,0
39828,1
75666,0
44049,0
22077,0
49394,1
74985,0
23595,0
22124,0
48036,0
76910,0
858,0
69233,0
59434,0
64930,0
6190,0
5730,0
13934,0
20488,0
69852,0
33859,0
62227,0
19034,0
53969,0
49165,0
59651,0
409,0
50589,0
38377,0
38064,0
16019,0
49593,0
4035,0
69536,0
5994,0
42755,0
54632,0
59027,0
8875,0
25173,0
66060,0
21636,0
15772,0
29888,0
6816,0
46698,1
27929,0
40957,0
76305,0
8620,0
632,0
36207,0
52947,1
15755,0
14528,0
64046,1
1125,0
1197,0
48741,0
35442,0
65042,0
50703,0
36754,0
55675,0
51079,0
35878,0
29603,0
13598,0
36901,0
17680,0
58989,0
58319,1
71251,1
2641,0
34703,0
20056,0
17451,0
35760,0
2763,0
21524,0
39365,0
36492,0
28064,0
61959,1
61628,0
17867,0
7403,0
70513,0
25647,0
49573,0
31235,0
11173,0
76952,0
47577,0
52466,0
4077,0
65693,0
1925,0
74524,0
41424,0
69270,0
58715,0
14449,0
31234,1
68866,0
22544,1
27499,0
55761,0
13537,0
29275,0
75907,0
60338,0
26360,0
52530,0
47611,0
26084,0
76624,0
66177,1
7890,0
11036,0
70469,0
35336,0
28484,0
26911,0
18297,0
62517,0
32117,0
50363,0
11329,0
53028,0
74335,0
24229,0
3420,0
53847,0
47837,0
24704,0
2746,0
66532,0
67864,0
9932,1
48632,0
18549,0
46613,0
68056,0
1756,0
42744,0
74655,0
11617,0
35060,0
36479,1
75983,0
37309,0
16898,0
11332,0
17618,0
21562,0
26611,0
2702,0
55907,0
15954,0
32945,0
72490,0
41627,0
62205,0
66270,0
5783,0
77286,0
28674,0
52838,0
70523,0
33242,0
51492,0
77022,1
19643,0
29132,0
60775,0
5275,0
51988,0
74247,0
71893,1
24326,0
28527,0
53008,0
75629,0
53649,0
26839,0
19286,1
3280,0
47253,0
77528,0
21082,0
59271,1
8865,0
46407,1
53430,0
25122,1
48828,0
10782,0
61506,0
10157,0
70215,0
47161,0
6496,0
9957,0
46129,0
15719,0
15762,0
64262,0
34896,0
22551,1
55036,0
7474,0
1475,0
20615,0
30744,0
18722,0
66516,0
20527,0
56570,0
37498,1
34159,0
53451,0
4689,0
1016,0
44992,0
48480,1
9422,1
8243,0
53380,0
10218,0
34373,0
24402,0
77235,0
60300,0
22736,0
16712,1
75743,0
44072,0
36895,1
34705,0
16310,0
64610,0
543,1
51899,0
71248,0
28213,0
16786,0
49928,0
16782,0
31640,0
53568,0
52139,0
60630,0
928,0
52365,0
62065,0
1582,0
32202,0
23126,0
23214,0
60858,0
20473,0
4455,0
71121,0
63683,1
41876,0
71474,0
48095,0
54640,0
5296,0
54971,0
33224,0
74647,0
1490,0
37769,1
36793,0
52035,0
8821,0
37437,0
45826,0
13285,0
17046,0
76015,1
48380,0
76288,0
61654,1
26134,0
53351,0
50749,0
23759,0
43091,0
38572,0
24744,0
16951,1
8412,0
13693,0
39891,0
13446,0
66549,0
39946,1
10467,0
15712,0
57879,0
60345,0
7080,0
34028,0
32694,0
65647,0
57584,0
18375,0
33382,0
23892,0
61199,0
75436,0
66086,1
67212,0
24826,0
38660,0
22713,0
13458,0
31179,0
55289,0
15851,0
48069,0
33708,0
811,0
562,0
8062,0
69856,0
16535,0
28929,0
45025,0
22100,0
45870,0
35889,0
36778,0
15526,0
189,0
38506,0
75424,0
32798,0
2749,1
49765,0
58124,0
5440,0
31509,0
22214,0
5934,0
51385,0
1834,0
71140,0
70374,0
11888,0
38825,0
27274,0
3126,0
5855,0
3950,0
59536,0
1174,0
32824,1
32103,0
49875,0
43152,0
9979,0
28456,0
21938,0
26035,0
25495,0
654,1
72428,0
72269,0
62761,0
58261,0
12460,0
31975,0
31850,0
25266,0
8701,0
69095,0
27518,0
43703,0
28480,0
21654,0
41805,0
77097,0
6652,0
16606,0
39456,1
23523,0
10983,0
33205,0
44138,0
51958,0
73026,0
48277,0
75377,0
38390,0
59688,0
45345,1
68526,0
14800,0
64614,0
30474,0
76905,0
27037,1
23434,0
6459,0
8622,0
58733,0
46986,0
40335,0
23082,0
20441,0
4375,0
69868,0
70950,0
70630,0
45350,1
54484,0
64123,0
15277,0
28498,0
19814,0
11536,0
47732,0
41804,0
44154,0
15845,0
16065,0
10096,0
26744,0
17845,0
55263,0
48652,0
6770,0
65689,0
40843,0
74683,1
53608,0
60650,0
64043,1
36233,0
42105,0
55321,0
32709,0
22056,1
61841,0
37254,0
75717,0
20990,1
14024,0
17019,0
15012,0
40540,0
51997,0
58510,0
26855,0
58917,0
7085,0
30170,0
43634,1
33683,0
18485,0
24523,0
13560,0
52298,0
49989,0
64732,0
64282,0
9828,0
53812,0
5831,0
74009,0
47268,1
13597,0
70064,0
71542,0
25963,1
18664,1
12869,1
15274,0
48470,0
48785,0
63440,1
16015,0
70383,0
9858,0
74016,0
7404,0
40118,0
68899,0
1791,0
67201,1
65134,0
33672,0
68435,0
68049,0
15369,0
11932,0
17751,0
47409,0
56954,0
73308,0
37882,0
49103,0
28780,0
11768,0
69037,0
68504,0
43346,0
65740,0
47820,0
57359,0
63941,0
45140,0
11017,0
20068,0
20099,0
16899,0
50844,0
71795,0
26494,1
27501,0
64940,0
41207,0
3917,0
68749,0
4679,0
21060,0
236,0
19170,0
50384,0
448,0
25741,0
68548,0
30501,1
65294,0
43406,0
35761,0
47533,0
77232,0
802,0
28181,0
43245,0
37586,0
11667,0
18520,0
10610,0
36102,0
54488,0
44783,0
13656,0
465,0
66283,0
6992,0
15512,0
59211,0
76842,0
6237,0
63840,0
26569,0
71122,0
54964,0
9683,0
60576,0
1843,0
70124,0
38428,0
35650,0
22923,0
65305,0
72710,0
52141,0
27172,0
33037,0
4269,0
44166,0
44173,0
47260,0
2620,0
75823,0
43141,0
58907,0
6054,0
13170,0
54339,0
41519,0
43603,0
44827,0
